course_name,course_id,review_id,content,rating,created,user_name
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189441661,I am Big Fan of Krish Naik sir. Only Because of him I Purchased this course. Following him for last 2 year amazing tutor with great experience. Hoping One day like you I will also help thousand of student to achieve their goals.,4.5,2024-11-08T02:48:34-08:00,Riya Patel
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189425587,Explain very well in consize manner,5.0,2024-11-07T23:10:16-08:00,Sanjeev Kumar Yadav
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189413021,very learning based course,5.0,2024-11-07T19:55:43-08:00,Shikhar Chaurasiya
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189192797,good,3.5,2024-11-05T08:57:52-08:00,Aparna Pandey
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189160147,very nice,5.0,2024-11-05T02:22:40-08:00,Amrita
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189143357,"Awseome content, Great Grasp, Lucid Explanation and above all hands-on exposure",5.0,2024-11-04T22:56:56-08:00,Manish Seth
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,189022349,clear.,5.0,2024-11-03T10:59:15-08:00,Samruddi Shetty
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188401075,best teaching,5.0,2024-10-26T07:58:45-07:00,Imran Liyakat Landage
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188342295,Good,4.5,2024-10-25T08:30:19-07:00,Bonam Murali Sri Sai Praneeth
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188115661,nice,4.5,2024-10-23T03:10:17-07:00,Rahul Pathak
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188076813,good,5.0,2024-10-22T18:37:46-07:00,niteeshkumar pondugula
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188064575,One of best tutorial i have ever seen. detailed and very easy to understand. Almost all topics of DSA has been covered. so a beginners who dont know anything of DSA can take this course. Thanks you krish sir and team.,5.0,2024-10-22T14:18:42-07:00,sanjeev Gaikwad
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,188009819,Amazing  course able to understand things easily,5.0,2024-10-22T03:39:59-07:00,Kanishk Tolani
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187795751,"Krish teaches in very explicit language..Everyone can understand, as his layman language.",5.0,2024-10-19T11:15:20-07:00,chaitanya Durugkar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187765821,Its great,5.0,2024-10-18T23:46:07-07:00,Mohammad Naimuddin Shaikh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187679217,good coarse,5.0,2024-10-17T23:07:09-07:00,Anakala Krishna Vamsidar reddy
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187632769,Amazing course!!,4.5,2024-10-17T08:57:37-07:00,Manavi Sharma
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187620771,Amazing learning experience,5.0,2024-10-17T06:42:51-07:00,Kusum Kantharia
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187584361,it was good,4.0,2024-10-16T23:46:24-07:00,Hemalatha Kalivarapu
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187583403,So well explained. Thank You,5.0,2024-10-16T23:34:45-07:00,Preethi Rajesh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187537065,he should have explained the how memory dynamically changes,4.0,2024-10-16T10:12:22-07:00,Murali teja
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187482361,Wonderfully designed course.,4.5,2024-10-16T00:32:48-07:00,Gyanesh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187470869,Amazing,4.5,2024-10-15T22:18:21-07:00,Yelubanti PradeepKumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187313197,I expected a little advanced stuff.,3.5,2024-10-14T08:33:22-07:00,Sanavi
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187309295,"Genius professor, even if I know python since 2 years ago I have learned new stuff from the basics cause Krish is a talented teacher",5.0,2024-10-14T07:51:08-07:00,Florin Cojocaru
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187152921,thanks,5.0,2024-10-11T22:48:11-07:00,Ananta Nayak
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187123081,"Amazing, above expectations!",5.0,2024-10-11T10:04:20-07:00,Prateek vaidya
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187078663,my all doubt got cleared,5.0,2024-10-11T00:13:54-07:00,Ashutosh Mohanty
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,187026747,"The Python Data Structures and Algorithms course by Mayank Agarwal is exceptional! The quality of the code is top-notch—clean, efficient, and easy to follow along. Thank you Krish and Mayank Sir, Both of you. 🙌",5.0,2024-10-10T08:47:40-07:00,Balagala Rohitha
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186964343,I like the way you hold us for next video to see. Interesting way of teaching.,5.0,2024-10-09T19:22:34-07:00,Shilpa Arvind Ingole
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186902685,good,4.5,2024-10-09T04:02:38-07:00,Anurag Aswal
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186895433,nice experience,5.0,2024-10-09T02:49:06-07:00,Kowshal Kattamuri
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186814567,affordable and also very welled explanation in a very easy way.,5.0,2024-10-08T07:05:28-07:00,Harshit Pant
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186777823,the problem description is very bad... and it is very hard to understand what i have to do to solve. hope you add some details to the description and english needs some improvements too...,4.5,2024-10-08T00:22:52-07:00,Akshay Nag
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186728541,It's easily understandable,5.0,2024-10-07T10:48:27-07:00,Akash
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186721705,It is really Good,5.0,2024-10-07T09:23:49-07:00,Pritha Majumder
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186679519,Happy with the content but the videos are pausing too frequently despite having good connectivity which is causing an issue.,4.0,2024-10-07T01:27:51-07:00,Snehitha
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186652173,I follow him for long time he is good teacher,5.0,2024-10-06T18:36:25-07:00,RAISHABANU Ayub Khan
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186640235,"A very nice course with genuine teaching touching all the points where a student can have doubt. Amazing course, must buy for sure.",5.0,2024-10-06T12:14:54-07:00,Chirag Gupta
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186633617,good,5.0,2024-10-06T09:38:19-07:00,Neeraja B
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186625043,well explained and clear words,5.0,2024-10-06T06:40:06-07:00,MOHAMMED UVEZ KHAN
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186608521,"i am in Python learning it is very good ,one can get the most needed from here about Python in this single resource 
-for me it is the Bible of python 
- i have not started the DSA part
- one thing is missing : if PEP-8 python standards discussed ,that will be better",4.5,2024-10-05T23:52:56-07:00,Arup Sarkar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186601833,It is highly educative,4.5,2024-10-05T20:09:13-07:00,Abel Uche Ekwonyeaso
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186592663,One request that even if you successfully solve a coding question...can we still go through the solution to get other ways of approaching the problem,4.0,2024-10-05T13:40:31-07:00,Mansi Mehta
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186587323,best course I have taken till date,5.0,2024-10-05T11:07:51-07:00,Sathvik s shet
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186566883,"Still I have completed 20% of the course, if you planning to purchase this course for Python DSA. you can go ahead.

What I liked:

1) coding questions at each block with proper hints and explanation for the solution. ( includes leetcode links)
2) Way of explaining by Mayank & Krish
3) regular updates on course
4) quick responses in Q&A Section

Full Review will take time",5.0,2024-10-05T03:30:06-07:00,Ladi Asrith
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186558281,"Mayank and Krish(both of them i am following from long time and they are the best in the industry, they are doing everything for this domain with pure intention) did all the justice with the course, a lot of hard work has been done which is can easily be seen by going through the course, course is very informative and full of practices, this collaboration(Krish and Mayank) is one one of the best in this industry ,all the data scientist this course is must have course..look forward for future courses from Mayank and Krish",5.0,2024-10-04T23:49:16-07:00,Anand Vardhan
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186495607,"yes really amazing course for the DSA , understand easily by this course and got the goal",5.0,2024-10-04T03:20:34-07:00,Sujit Yadav
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186474749,Repetetive Content. Not as deep as it mentions. The instructors only cover topics on the surface level.,1.0,2024-10-03T22:56:16-07:00,Sarvagnya Peri
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186443925,great experience,5.0,2024-10-03T12:30:24-07:00,Sumit Mitra
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186423627,Instructor and course content is really good.,5.0,2024-10-03T08:00:57-07:00,A Varun Kiran
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186369939,Very detailed and I am already enjoying it.,5.0,2024-10-02T21:00:17-07:00,Vipul Arun Jadhav
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186327219,Awesome videos and in depth teaching capability of Krish makes him unique in this space. All the best to me and to Krish as well :-),5.0,2024-10-02T08:29:50-07:00,Neeraj Singh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186325641,Yeah Its Really One of The Best Course for DSA In python On Any PLatform,4.5,2024-10-02T08:11:12-07:00,Jayesh Naidu
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186316679,Very Detailed and Good Course,5.0,2024-10-02T06:32:21-07:00,Sayan Mitra
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186244199,good,5.0,2024-10-01T10:13:32-07:00,Ashwath S Billava
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186223743,"Exceptionally good course, Concepts explained clearly .Especially useful if you are preparing for an Python coding interview.",5.0,2024-10-01T06:06:22-07:00,Pradeep Nair
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186095137,good hands on waiting for dp,4.5,2024-09-30T02:13:18-07:00,Nikita Nayak
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186040279,great material.,5.0,2024-09-29T11:01:42-07:00,Anonymized User
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186028433,"amazing course for Beginners as well as advanced developer

Thanks Naik...",5.0,2024-09-29T07:32:47-07:00,Anonymized User
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,186009199,"I find it at affordable price very useful content,very fantastic way of teaching and well organised way of complete plan of course.And also the certification will also be provided after completion.👍👍",5.0,2024-09-29T01:19:31-07:00,Prachi Singh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185971277,Good learning,4.5,2024-09-28T08:00:27-07:00,Karthik M
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185940385,Yes it was and Krish is an amazing teacher.,4.5,2024-09-27T19:43:11-07:00,Srinivasan Vaidyanathan
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185856081,Very good course by Mayank and I already learnt Python by Krish earlier so directly moved on to the recursion....,5.0,2024-09-26T23:29:01-07:00,Narendra Kumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185792589,nice,4.5,2024-09-26T06:47:14-07:00,Dhruv Sharma
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185786633,It is very helpful,5.0,2024-09-26T05:47:30-07:00,Sarvagya Pavya
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185745435,explanation is superb,5.0,2024-09-25T21:57:14-07:00,Pronab
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185698841,Awesome tutorial... So far so good,5.0,2024-09-25T08:49:22-07:00,Ibexlabs
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185672851,excellent explanation with simple english speaking,5.0,2024-09-25T04:23:43-07:00,Gudimanchi Aakash
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185671329,Really Nice Course I can buy any course made by krish naik blindly.,5.0,2024-09-25T04:07:25-07:00,Vaibhav Ravindra Patil
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185666359,"Amazing series having fun ,its like playing with python 
this series is going to grow your love towads python",5.0,2024-09-25T03:13:36-07:00,Abhigyan Kumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185664847,Need more courses in Hindi,4.0,2024-09-25T02:57:21-07:00,Suniel Motgi
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185642557,Till now the explaination is given crystal clear by the tutor,5.0,2024-09-24T23:03:02-07:00,Shubham Kubde
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185614631,"Krish is an excellent instructor. Been waiting for a very very long time, for a course like this. The detailed hands on exercises makes it very exciting method to learn.",5.0,2024-09-24T14:43:50-07:00,Siddharth Verma
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185587841,i can understand the teaching clearly,5.0,2024-09-24T09:05:30-07:00,Sasikala Nisaharan
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185537699,"Best online DSA course for python out there, super clear explanations and good hints for the exercises, if you are having a coding interview involving DSA this is very good to get a good understanding and practice on all the topics. 

One thing is maybe its on my side, but I couldn't find anything exercises related to Class inheritance and/or nested Classes, as this topics are very important for modular programming maybe some exercises on these topics can be added as well?",5.0,2024-09-24T00:54:14-07:00,Assing
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185473923,Good video and have tones of knowledge,4.5,2024-09-23T09:12:58-07:00,Abhishek Gaikwad
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185429919,good,4.5,2024-09-23T01:53:34-07:00,Vijay
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185419581,good,5.0,2024-09-23T00:00:01-07:00,chaitra Patil
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185406691,"I am good at (ML,DL,NLP,LLM) AI Stuffs but I was afraid so far,  How i will prepare DSA. Even though I was thinking @Krish sir to whom bring for DSA. but after watching the DSA from the favorite mentor @ Mayank Sir. No fear at all, thinking capabilities and mindset changed, looking towards the Problem solving changed.
One I Will Place I will definitely gives the feedback to you and how this DSA course will help to me for my cracking coding rounds. Thank for this Both of You.",5.0,2024-09-22T20:34:05-07:00,Bharatbhushan Ramakant Dwarkewasi
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185393707,Excellent,4.0,2024-09-22T14:05:38-07:00,Ramkumar Amaldas
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185380407,I was into core AI/GenAI from last two years and had a thought on doing dsa and grateful to both the instructor for one of the best course for DSA using python.,4.5,2024-09-22T09:06:10-07:00,Suraj Sunil Katre
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185358101,"Just started it as a beginner, so for its amazing right from scratch. Cannot believe that this will cover everything + leetcode questions. Kudos to the efforts Krish and team!",5.0,2024-09-22T01:20:24-07:00,Susmit Gawade
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185356773,Best course so far. I can understand everything And I can see the efforts of instructors they are helping everyone to come up in life.,5.0,2024-09-22T00:51:51-07:00,Prashanth S
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185355141,good one,5.0,2024-09-22T00:13:34-07:00,Avinash kumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185339229,"It was so amazing session from krishnayak .
Thanks & Regards
vishal kumar",5.0,2024-09-21T14:54:58-07:00,Vishal Kumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185332863,I always want a DSA course in python but i was not able to find any course  which have every concept and question in structured manner. Finally I got notification of Krish Naik sir announcement of this course. Since then i was eager to buy it. c Till now this is best course.,5.0,2024-09-21T11:45:41-07:00,Harsh Singh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185325731,"Krish Sir is a great teacher, have been following him on YouTube for about a year now, and he never disappoints. His teaching style, able to connect to his audience and on top of that, making the concept easy to interpret and actually implement into our own projects is just admirable. Thank you sir for all the effort and thought you put into your videos, so grateful for such an incredible teacher.",5.0,2024-09-21T09:06:05-07:00,Radhika Chanian
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185325437,Excellent,5.0,2024-09-21T08:59:37-07:00,Syyed Mohd Rashid
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185311625,its awesome,5.0,2024-09-21T03:50:23-07:00,Agniva Chakravarty
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185301641,content is fantastic 😍,5.0,2024-09-20T23:34:11-07:00,Md Khalid ansari
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185299275,Krish Naik's courses are really good and insightful. It covers everything in depth. I am happy to buy this course.,5.0,2024-09-20T22:29:25-07:00,Varun Raste
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185292005,"I'm writing to share my feedback on your Python course. I really appreciate the way you've structured the content. It's clear, concise, and easy to follow. Thanks for making learning Python so enjoyable!",5.0,2024-09-20T18:12:36-07:00,Navneet
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185266717,As usual Krish sir course is amazing,5.0,2024-09-20T09:20:21-07:00,Shailesh
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185254923,.,4.5,2024-09-20T06:59:07-07:00,Samiksha Goud
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185250917,This is my First Rating Here,5.0,2024-09-20T06:11:55-07:00,Lavkush Kumar
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185242199,"It's a good content. We get a practical experience of using Leetcode, included in this course exercises. This Course never undermines Krish naik's brand.",5.0,2024-09-20T04:22:01-07:00,Arshika Deepak
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185242045,"Content is good, sometimes the video pauses and we need to again refresh to continue, let me know if anyone is having the same issue.",4.0,2024-09-20T04:20:00-07:00,Shreevatsa Kanchi
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185211187,Till Now its awesome,5.0,2024-09-19T22:04:33-07:00,Nikhil Deka
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185210279,great expectation from this course.,5.0,2024-09-19T21:48:28-07:00,Siddhartha Sankar Roy
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185209407,Best DSA Course for  beginner,5.0,2024-09-19T21:34:07-07:00,Muhammad Ahmed Rehan
Complete Python With DSA Bootcamp + LEETCODE Exercises,6120747,185202525,Very much excited to start my dsa journey. Thank you very much Krish Sir for bringing this course.,5.0,2024-09-19T19:18:26-07:00,Mahesh Kumar S G
